Wall time,Step,Value
1556162940.3453748,102400,6.92197590979049e-06
1556162979.079183,103300,4.176624315732624e-06
1556162991.1101747,103600,1.2216078175697476e-05
1556163017.3865998,104200,2.2878248273627833e-05
1556163030.219905,104500,1.020785202854313e-05
1556163056.4753935,105100,3.172163815179374e-06
1556163135.4934876,106900,7.4106555985054e-06
1556163148.5056798,107200,8.667787187732756e-05
1556163174.9127164,107800,3.7334784792619757e-06
1556163188.249754,108100,2.58123818639433e-05
1556163214.7993984,108700,2.0618912458303384e-05
1556163240.914753,109300,1.2860882634413429e-05
1556163267.4917974,109900,7.418511813739315e-06
1556163280.8170652,110200,1.154738765762886e-05
1556163294.169528,110500,6.748256055288948e-06
1556163307.5650532,110800,0.00016569768195040524
1556163333.4790785,111400,1.1679398994601797e-05
1556163385.8125806,112600,0.00033477888791821897
1556163440.4009593,113800,9.413663065060973e-05
1556163453.8118746,114100,0.0005134516395628452
1556163479.3697858,114700,2.1574325728579424e-05
1556163493.46327,115000,1.873415385489352e-05
1556163506.558139,115300,8.739827899262309e-05
1556163520.150754,115600,3.8101785321487114e-05
1556163533.638443,115900,0.00024061673320829868
1556163679.933684,119200,0.0003676811174955219
1556163731.9983563,120400,0.0007698199478909373
1556163744.9635637,120700,0.0005340240895748138
1556163837.0578256,122800,3.5513581678969786e-05
1556163866.9841907,123400,6.76493946230039e-05
1556163918.303385,124600,3.032835593330674e-05
1556163957.1293757,125500,8.441440877504647e-05
1556164036.441553,127300,0.00016044676885940135
1556164048.8864045,127600,0.0004950492875650525
1556164062.1976063,127900,0.00022646752768196166
1556164127.2027278,129400,3.114843639195897e-05
1556164153.7761805,130000,0.00031247580773197114
1556164166.398605,130300,9.365110599901527e-05
1556164219.449038,131500,0.0004877885803580284
1556164245.4844635,132100,0.00010152236791327596
1556164283.8472724,133000,0.0004230682388879359
1556164296.991469,133300,0.00031962170032784343
1556164324.2654734,133900,0.0003147768147755414
1556164337.448527,134200,6.221454532351345e-05
1556164402.3991473,135700,0.0006406548782251775
1556164441.5611174,136600,0.00023292719561140984
1556164454.8037524,136900,0.0001446217211196199
1556164507.2701762,138100,0.00016032744315452874
1556164586.8928707,139900,0.0007198222447186708
1556164735.2157776,143200,1.862152203102596e-05
1556164747.547738,143500,0.00021277766791172326
1556164788.2127445,144400,8.667506335768849e-05
1556164814.8191345,145000,2.828318247338757e-05
1556164866.5316253,146200,0.00014441432722378522
1556164879.6748188,146500,4.242952854838222e-05
1556164955.566713,148000,0.00025901469052769244
1556164994.64947,148900,1.9977776901214384e-05
1556165036.8353536,149800,3.105884388787672e-05
1556165049.7265782,150100,6.329284951789305e-05
1556165102.36801,151300,0.00022547190019395202
1556165127.982336,151900,1.5464398529729806e-05
1556165207.4458861,153700,1.3473805665853433e-05
1556165220.3560324,154000,8.882618567440659e-05
1556165233.114255,154300,0.0003743646666407585
1556165272.3948445,155200,0.0001133409678004682
1556165285.399469,155500,7.712177466601133e-05
1556165337.1752527,156700,0.0003164365189149976
1556165349.5861235,157000,0.00022539787460118532
1556165362.5475075,157300,0.00018209926201961935
1556165439.9682395,159100,1.220559988723835e-05
1556165454.7932353,159400,3.3930868994502816e-06
1556165496.965914,160300,8.630840966361575e-06
1556165523.2098997,160900,4.3649179133353755e-06
1556165562.2685096,161800,9.934077752404846e-06
1556165587.765624,162400,5.977886758046225e-06
1556165613.7724662,163000,5.586251063505188e-06
1556165681.0659857,164500,9.013401722768322e-06
1556165693.4251537,164800,0.0003219640930183232
1556165706.3217,165100,3.706606548803393e-06
1556165719.1930928,165400,5.1224315029685386e-06
1556165732.0806134,165700,9.239118298864923e-06
1556165744.9168408,166000,3.524064140947303e-06
1556165872.8242695,169000,1.0644833309925161e-05
1556165911.594015,169900,5.771804353571497e-06
1556165975.8307014,171400,4.9888785724760965e-06
1556166002.1040025,172000,5.379375124903163e-06
1556166040.7502875,172900,4.675159289035946e-06
1556166053.7608137,173200,5.549836714635603e-06
1556166079.682404,173800,4.334687673690496e-06
1556166092.6642308,174100,4.089424692210741e-06
1556166170.5769773,175900,4.416314823174616e-06
1556166196.3055177,176500,6.220300747372676e-06
1556166248.3505924,177700,4.420554432726931e-06
1556166377.934363,180700,4.567271389532834e-06
1556166416.6574507,181600,3.032883341802517e-06
1556166442.9087408,182200,4.873249508818844e-06
1556166494.380966,183400,5.113006409374066e-06
1556166533.4476857,184300,3.913835826097056e-06
1556166637.1051164,186700,5.694702849723399e-06
1556166715.7960021,188500,6.019738066243008e-06
1556166832.6429644,191200,0.00017000545631162822
1556166910.4348693,193000,4.4022876863891724e-06
1556166923.3512785,193300,3.6006822483614087e-06
1556166987.9958715,194800,5.64533866054262e-06
1556167013.9793894,195400,1.741433493407385e-06
1556167065.5305674,196600,4.026107490062714e-06
1556167091.0691743,197200,8.603630703873932e-06
1556167117.1463432,197800,1.5233846170303877e-05
1556167130.4394608,198100,5.9906324167968705e-06
1556167169.7713897,199000,7.788265793351457e-05
1556167182.6645925,199300,2.3740933102089912e-05
1556167208.4107134,199900,4.328623163019074e-06
1556167234.2615378,200500,3.6621599974751007e-06
1556167260.4330084,201100,1.002147746476112e-05
1556167273.3515532,201400,4.65644734504167e-06
1556167376.9827235,203800,7.372130312433001e-06
1556167415.5850246,204700,1.7479599137004698e-06
1556167508.9353957,206800,3.675062316688127e-06
1556167522.0510764,207100,5.039452844357584e-06
1556167534.3521745,207400,5.60513035452459e-06
1556167599.6211147,208900,0.0003516445867717266
1556167651.3387206,210100,4.7487037591054104e-06
1556167716.1394043,211600,3.3958160202018917e-05
1556167742.2324333,212200,1.3141571798769291e-05
1556167833.3895469,214300,1.810786488931626e-05
1556167923.46142,216400,6.270076846703887e-05
1556167962.3657799,217300,0.0006420033751055598
1556167975.248249,217600,1.896234243758954e-05
1556167988.3255882,217900,2.873114681278821e-05
1556168000.6205218,218200,1.3312352166394703e-05
1556168091.4247575,220300,2.8586735425051302e-05
1556168130.2004104,221200,0.00022687501041218638
1556168194.7502182,222700,0.00022746797185391188
1556168220.2065592,223300,5.374583997763693e-05
1556168232.9961843,223600,5.591805347648915e-06
1556168310.933873,225400,3.075639688177034e-05
1556168349.4839218,226300,1.3216270417615306e-05
1556168376.112306,226900,0.0003200031351298094
1556168402.3632789,227500,0.00016806882922537625
1556168428.9551015,228100,0.0006779548129998147
1556168454.8731377,228700,6.625617061217781e-06
1556168523.1828957,230200,6.228376878425479e-05
1556168536.1787026,230500,3.117836604360491e-05
1556168562.08575,231100,9.03555701370351e-06
1556168587.736758,231700,2.1945719709037803e-05
1556168652.9104116,233200,2.471946027071681e-05
1556168810.340945,236800,9.358883289678488e-06
1556168823.420357,237100,9.73887654254213e-06
1556168862.617506,238000,8.113227522699162e-06
1556168927.188709,239500,0.00010479598131496459
1556168940.0680697,239800,0.00013555563054978848
1556169070.251819,242800,8.37636434880551e-06
1556169135.4631925,244300,0.00012967659858986735
1556169148.207229,244600,1.7869235307443887e-05
1556169199.8895578,245800,2.2259348043007776e-05
1556169226.5270014,246400,7.982559509400744e-06
1556169293.8942761,247900,3.32539711962454e-05
1556169307.0141227,248200,7.286886102519929e-06
1556169319.8294399,248500,5.581680852628779e-06
1556169332.8517385,248800,3.1086794479051605e-05
1556169361.6259878,249400,8.269460522569716e-06
1556169386.8725028,250000,2.032356678682845e-05
1556169425.8009422,250900,6.086033863539342e-06
1556169490.7334917,252400,2.4805949578876607e-05
1556169555.9424672,253900,1.3181157555663958e-05
1556169594.45617,254800,9.864455932984129e-06
1556169607.5196211,255100,2.776438122964464e-05
1556169671.9057949,256600,1.3360646335058846e-05
1556169735.990147,258100,2.793057319649961e-05
1556169801.3611486,259600,7.454732258338481e-05
1556169814.1507013,259900,8.076929589151405e-06
1556169826.8981123,260200,0.00016092657460831106
1556169852.2183888,260800,0.0016034306026995182
1556169878.114011,261400,9.308417793363333e-05
1556169904.1555085,262000,2.3188367777038366e-05
1556169943.45576,262900,0.0002401807578280568
1556169956.2268634,263200,0.00016839474847074598
1556170034.3527157,265000,1.4996613572293427e-05
1556170047.202694,265300,0.0001542281825095415
1556170072.694093,265900,4.361928586149588e-05
1556170098.176481,266500,6.961664894333808e-06
1556170124.2395356,267100,0.00022904903744347394
1556170240.5458188,269800,1.7293843484367244e-05
1556170266.59267,270400,5.480105028254911e-05
1556170279.584659,270700,8.57644627103582e-05
1556170304.9527874,271300,1.2457417142286431e-05
1556170420.2671468,274000,5.407003845903091e-05
1556170433.3878133,274300,7.635495421709493e-05
1556170472.3277915,275200,2.7279493224341422e-05
1556170549.404048,277000,0.00013337582640815526
1556170641.599989,279100,3.015954098373186e-05
1556170653.97597,279400,2.166486592614092e-05
1556170667.3649738,279700,1.0980416845995933e-05
1556170693.322303,280300,6.556098378496245e-05
1556170718.8945923,280900,0.0010087282862514257
1556170769.8489544,282100,1.9664195860968903e-05
1556170795.7589614,282700,0.00010965469118673354
1556170834.2870975,283600,3.3494943636469543e-06
1556170860.1329618,284200,1.3275649507704657e-05
1556170962.9328022,286600,0.00020235724514350295
1556171052.9312325,288700,1.4904213458066806e-05
1556171093.4651315,289600,2.8348940759315155e-05
1556171118.6112714,290200,1.3392293112701736e-05
1556171157.2912982,291100,0.00028426165226846933
1556171209.377383,292300,4.9731108447303995e-05
1556171247.4221723,293200,3.6813380575040355e-06
1556171273.587504,293800,0.00020866852719336748
1556171312.2173328,294700,4.9968679377343506e-05
1556171430.7387505,297400,3.207735062460415e-05
1556171484.9559326,298600,0.00016316890832968056
1556171587.0435982,301000,0.00017237168503925204
1556171600.0124872,301300,2.5796412955969572e-05
1556171612.8729281,301600,0.0002764782402664423
1556171625.8784614,301900,9.499584848526865e-05
1556171651.6806684,302500,0.00021607869712170213
1556171689.6856148,303400,2.4129678422468714e-05
1556171702.5759223,303700,6.224279059097171e-05
1556171831.0604224,306700,2.3117714590625837e-05
1556171869.844029,307600,0.00035415065940469503
1556171959.510395,309700,8.663417247589678e-06
1556171972.4277027,310000,1.3012653653277084e-05
1556172023.5696013,311200,0.0003330028848722577
1556172062.1030512,312100,7.5313464549253695e-06
1556172075.0273345,312400,2.0864476027782075e-05
1556172101.1847742,313000,4.350698418420507e-06
1556172127.078,313600,1.2200180208310485e-05
1556172139.3923275,313900,7.764094334561378e-06
1556172230.034893,316000,7.319247742998414e-06
1556172242.9398332,316300,0.0001512644230388105
1556172255.102727,316600,6.7021455834037624e-06
1556172268.1378303,316900,4.192896540189395e-06
1556172293.9495037,317500,4.802551302418578e-06
1556172319.8899884,318100,4.747052571474342e-06
1556172345.9642322,318700,3.3424892080802238e-06
1556172358.8868377,319000,3.2796197046991438e-06
1556172371.0609465,319300,5.4171068768482655e-06
1556172384.0669038,319600,3.802601440838771e-06
1556172462.0304546,321400,3.2495718187419698e-06
1556172474.8181543,321700,2.1120606561453314e-06
1556172487.0999491,322000,4.856630039284937e-05
1556172513.1688077,322600,7.2486068347643595e-06
1556172641.4249582,325600,7.482117507606745e-05
1556172667.4440324,326200,3.669460420496762e-05
1556172680.6412146,326500,4.839457687921822e-06
1556172706.393819,327100,3.1873958050709916e-06
1556172784.2478702,328900,7.278587145265192e-05
1556172823.0140254,329800,5.9268953918945044e-05
1556172955.0351279,332800,5.213988697505556e-05
1556173020.1564124,334300,3.3434698707424104e-06
1556173033.3440905,334600,3.7201625673333183e-06
1556173084.839962,335800,6.9059360612300225e-06
1556173110.7032557,336400,7.460935194103513e-07
1556173213.8796284,338800,8.020800805752515e-07
1556173239.850767,339400,1.6168755792023148e-06
1556173266.0863457,340000,2.108140051859664e-06
1556173369.7626896,342400,2.3937482183100656e-06
1556173433.8028548,343900,7.613528850924922e-06
1556173459.3418357,344500,1.7692976825856022e-06
1556173497.897953,345400,3.611934289438068e-06
1556173510.697231,345700,3.917943104170263e-06
1556173535.8752663,346300,4.498069756664336e-06
1556173548.902172,346600,4.674942829296924e-06
1556173561.5984364,346900,1.5508115893680952e-06
1556173613.4377444,348100,2.3831785256334115e-06
1556173664.6594892,349300,1.5985190202627564e-06
1556173716.6848984,350500,2.8383726657921216e-06
1556173729.8114135,350800,4.928172529616859e-06
1556173755.4028528,351400,1.1116746463812888e-05
1556173807.8349488,352600,2.6571265152597334e-06
1556173887.0962102,354400,0.00013021563063375652
1556173913.0114079,355000,4.533691026153974e-06
1556173925.992591,355300,3.6462422485783463e-06
1556174060.3555486,358300,3.421359451749595e-06
1556174086.1299481,358900,1.671553718551877e-06
1556174137.333128,360100,1.6354779290850274e-05
1556174150.197805,360400,4.723497113445774e-06
1556174189.3446405,361300,3.5232196751167066e-06
1556174253.6303399,362800,4.9494938139105216e-06
1556174266.6940792,363100,4.455747330212034e-06
1556174330.803257,364600,7.921521500975359e-07
1556174408.4458082,366400,7.0565520218224265e-06
1556174447.0730102,367300,4.291513960197335e-06
1556174472.880845,367900,3.803648496614187e-06
1556174562.8824291,370000,1.4980869309511036e-05
1556174614.9638748,371200,2.1609173472825205e-06
1556174640.6709058,371800,8.323868314619176e-07
1556174671.4164937,372400,3.564332018868299e-06
1556174694.2335927,373000,5.87672275287332e-06
1556174746.6439395,374200,8.97830705071101e-06
1556174772.3804727,374800,1.1370910215191543e-05
1556174784.8125665,375100,1.91891399481392e-06
1556174837.2274086,376300,3.888779701810563e-06
1556174850.3973792,376600,3.871719854942057e-06
1556174877.2708712,377200,3.7355871427280363e-06
1556174890.396563,377500,4.260647074261215e-06
1556174928.597619,378400,2.6809452720044646e-06
1556174941.4878676,378700,3.257083108110237e-06
1556174993.2782588,379900,3.3808300941018388e-06
1556175031.5870855,380800,3.447621111263288e-06
1556175070.4703553,381700,5.678003617504146e-06
1556175122.3118901,382900,9.048609172168653e-06
1556175161.4325883,383800,8.808018719719257e-06
1556175174.3401792,384100,5.975195381324738e-05
1556175187.206096,384400,2.551744273660006e-06
1556175264.3348262,386200,8.68196821102174e-07
1556175380.246778,388900,2.610056981211528e-06
1556175458.3744645,390700,1.1739575711544603e-06
1556175522.5697672,392200,1.2074868891431834e-06
1556175548.524658,392800,3.901913260051515e-06
1556175561.5555499,393100,1.9557592167984694e-06
1556175599.7623575,394000,1.2330073104749317e-06
1556175612.605599,394300,1.7773198806025903e-06
1556175638.7287643,394900,1.1971350204476039e-06
1556175651.7055097,395200,4.7000667109386995e-06
1556175702.970082,396400,1.1318647921143565e-06
1556175715.845576,396700,7.03986097505549e-06
1556175755.3496916,397600,1.3364423466555309e-05
1556175781.1510987,398200,2.3722619516775012e-05
1556175794.005029,398500,7.137082320696209e-06
1556175832.8281815,399400,4.2711171772680245e-06
1556175845.6988785,399700,8.187320759134309e-07
1556175892.349194,400600,6.970263257244369e-06
1556175905.5229175,400900,4.174037712800782e-06
1556175945.3673935,401800,5.680722097167745e-06
1556175984.3177865,402700,1.7178758753289003e-06
1556176010.3613696,403300,2.441157448629383e-06
1556176074.2571313,404800,2.3871075427450705e-06
1556176126.044801,406000,1.5883017113083042e-05
1556176345.546993,411100,2.256632251373958e-05
1556176384.6037848,412000,9.222469088854268e-06
1556176410.0020077,412600,8.711738701094873e-06
1556176422.9943209,412900,9.613871952751651e-06
1556176530.7798402,415300,1.4563501281372737e-05
1556176608.6217847,417100,0.0003375306841917336
1556176764.2826982,420700,5.3551884775515646e-06
1556176842.1278234,422500,1.223369690706022e-05
1556176893.6536164,423700,1.2940031410835218e-05
1556176906.4925807,424000,8.978451660368592e-06
1556176919.4341815,424300,0.00033836098737083375
1556176945.2759655,424900,8.617987077741418e-06
1556176958.0398777,425200,1.0070600183098577e-05
1556176983.2713113,425800,2.0509385649347678e-05
1556177022.274594,426700,1.0174309863941744e-05
1556177035.3113086,427000,6.235942692001117e-06
1556177061.4540842,427600,9.30365058593452e-06
1556177113.0772479,428800,2.1260981156956404e-05
1556177178.4233408,430300,4.864840320806252e-06
1556177295.273294,433000,4.58096110378392e-06
1556177308.1928725,433300,4.9824564484879375e-05
1556177333.4317708,433900,7.527021807618439e-06
1556177489.1195269,437500,1.857404413385666e-06
1556177515.2786038,438100,2.3297561710933223e-06
1556177541.2065089,438700,5.109837275085738e-06
1556177566.4830894,439300,1.6462151961604832e-06
1556177605.392854,440200,2.18702052734443e-06
1556177644.5524793,441100,1.7712127373670228e-06
1556177657.5755746,441400,3.288879725005245e-06
1556177749.4748623,443500,2.797828301481786e-06
1556177762.5473099,443800,2.7793164463219e-06
1556177775.8163278,444100,6.6907023210660554e-06
1556177852.99224,445900,1.369390247418778e-06
1556177904.0227573,447100,5.4395327424572315e-06
1556177930.0139704,447700,2.2293825168162584e-06
1556178008.076003,449500,1.7580262010596925e-06
1556178033.9853828,450100,2.63135984823748e-06
1556178085.8371263,451300,1.4496524727292126e-06
1556178124.5511484,452200,2.327661377421464e-06
1556178176.1537352,453400,4.6892846512491815e-06
1556178252.7961884,455200,2.518761675673886e-06
1556178294.4665077,456100,2.200757990067359e-06
1556178320.44022,456700,1.9985768631158862e-06
1556178397.9113867,458500,2.4816222321533132e-06
1556178423.747101,459100,1.11794406620902e-06
1556178436.5479577,459400,5.094986590847839e-06
1556178449.4458654,459700,2.5405361157027073e-06
1556178565.7860599,462400,7.290339999599382e-05
1556178591.277152,463000,2.5660162918939022e-06
1556178604.3227863,463300,4.606033144227695e-06
1556178617.2644079,463600,1.1901470315933693e-06
1556178642.9812355,464200,2.6102331958099967e-06
1556178668.8954637,464800,3.1000549824966583e-06
1556178681.790598,465100,2.2321969481708948e-06
1556178732.8652391,466300,4.180997166258749e-06
1556178784.3396256,467500,1.8438444385537878e-05
1556178822.9591846,468400,1.770070412021596e-06
1556178835.8648655,468700,6.332769544314942e-07
1556178990.6801708,472300,7.392679890472209e-07
1556179003.6657283,472600,3.0932518711779267e-05
1556179029.636766,473200,3.3565920602995902e-06
1556179042.6365585,473500,1.1021661521226633e-06
1556179119.32492,475300,2.2606000129599124e-06
1556179132.2428293,475600,3.0785192848270526e-06
1556179145.1444373,475900,3.989861852460308e-06
1556179263.9604504,478600,2.2222786810743855e-06
1556179289.0592296,479200,4.254622467669833e-07
1556179315.3212013,479800,2.6535706183494767e-06
1556179341.317012,480400,1.03158208730747e-06
1556179354.4419315,480700,2.9491709483409068e-06
1556179380.2808723,481300,9.230620889866259e-07
1556179431.8303185,482500,1.4991912848927313e-06
1556179508.7734327,484300,1.3768243434242322e-06
1556179521.7964606,484600,1.2447185326891486e-06
1556179548.0049615,485200,1.7592254835108179e-06
1556179574.0317602,485800,1.0976153134834021e-05
1556179587.1327622,486100,3.2308860227203695e-06
1556179613.317965,486700,4.133808488404611e-06
1556179625.6252522,487000,1.076540343092347e-06
1556179651.9598775,487600,2.789107384160161e-06
1556179664.8208952,487900,4.3955305955023505e-06
1556179690.9806337,488500,2.08953715628013e-05
1556179729.8908367,489400,9.180592996926862e-07
1556179742.3370745,489700,1.8946028603750165e-06
1556179768.3864725,490300,3.026427975783008e-06
1556179820.6917934,491500,1.6524152215424692e-06
1556179859.2463987,492400,2.043985659838654e-05
1556179872.3003523,492700,3.1837143978918903e-06
1556179885.3172581,493000,1.9833223632303998e-06
1556179937.7352364,494200,1.7675645267445361e-06
1556179951.0704486,494500,1.8629907572176307e-06
1556180002.8042083,495700,1.591579120940878e-06
1556180055.1128566,496900,1.7093365158871165e-06
1556180075.0407395,497200,1.954313347596326e-06
1556180135.734541,498700,7.244340736178856e-07
1556180149.268178,499000,2.830702669598395e-06
1556180254.9912539,501400,6.074783868825762e-06
1556180268.0480952,501700,1.5821889974176884e-05
1556180320.204116,502900,2.720131305977702e-06
1556180359.4795413,503800,8.244267519330606e-06
1556180425.9913878,505300,4.497912414080929e-06
1556180453.0704331,505900,2.4529513211746234e-06
1556180479.3605626,506500,8.045889444474597e-06
1556180492.5316792,506800,3.4459653761587106e-06
1556180544.515033,508000,1.0405369721411262e-06
1556180634.625504,510100,1.3549105233323644e-06
1556180724.5404508,512200,2.434192083455855e-06
1556180867.7062185,515500,1.7791594473237637e-06
1556180880.66096,515800,5.379250978876371e-06
1556180893.5561285,516100,6.975553333177231e-06
1556180918.990263,516700,1.1119490181954461e-06
1556181127.7867527,521500,2.9219181669759564e-06
1556181140.4524248,521800,6.093659408179519e-07
1556181153.5712454,522100,8.699677209733636e-07
1556181166.5232098,522400,6.914680398040218e-06
1556181179.5438285,522700,1.8905254819401307e-06
1556181192.4304712,523000,6.223200671229279e-06
1556181244.5811934,524200,3.0474564027827e-06
1556181270.4123735,524800,1.3838259746989934e-06
1556181283.5496984,525100,3.452528289926704e-06
1556181374.1565397,527200,2.8214158191985916e-06
1556181426.0872223,528400,5.420208708528662e-07
1556181439.1495054,528700,6.483285233116476e-06
1556181452.218299,529000,5.316912279340613e-07
1556181477.5115738,529600,6.786374342482304e-07
1556181503.511792,530200,3.088616722379811e-06
1556181516.411334,530500,8.604628192188102e-07
1556181581.7438917,532000,1.1005504347849637e-06
1556181594.0868196,532300,3.3547685234225355e-06
1556181607.050821,532600,5.213699296291452e-06
1556181646.2619157,533500,1.0563717296463437e-06
1556181672.247667,534100,9.999336180044338e-05
1556181698.2617176,534700,7.842411832825746e-06
1556181710.7822978,535000,1.77411993718124e-06
1556181736.5954428,535600,1.2743747674903716e-06
1556181762.5398035,536200,1.2522173165052664e-06
1556181775.5815358,536500,1.1136000921396771e-06
1556181801.6181483,537100,1.5924451872706413e-06
1556181826.7916322,537700,2.5907240342348814e-05
1556181866.2168725,538600,3.063672011194285e-06
1556181921.4607465,539800,3.770742296183016e-06
1556181948.4824893,540400,9.040221630129963e-05
1556181974.465192,541000,3.4211498132208362e-06
1556182078.10313,543400,2.812729462675634e-06
1556182117.2539084,544300,7.627989816683112e-06
1556182143.1818528,544900,7.806806024746038e-06
1556182156.195959,545200,8.786955731920898e-06
1556182194.6841629,546100,0.0001800571772037074
1556182220.6754298,546700,3.602811375458259e-06
1556182233.8437293,547000,8.336277096532285e-05
1556182246.9002728,547300,5.1883234846172854e-06
1556182273.1548922,547900,4.251640802976908e-06
1556182415.3720086,551200,7.86590862844605e-06
1556182518.632088,553600,0.00027909784694202244
1556182544.7600265,554200,1.7043716070475057e-05
1556182583.827581,555100,5.150675860932097e-06
1556182609.5710287,555700,5.003334990760777e-06
1556182712.729832,558100,8.185266779037192e-06
1556182776.5461442,559600,3.5302377909829374e-06
1556182789.79228,559900,7.5308898885850795e-06
1556182828.5417423,560800,5.700666861230275e-06
1556182854.4921062,561400,7.249421287269797e-06
1556182906.4693897,562600,0.0002858247025869787
1556182919.4697893,562900,6.968567504372913e-06
1556183010.5152953,565000,2.907328052970115e-06
1556183062.6908987,566200,2.1301000288076466e-06
1556183088.250323,566800,2.314564881089609e-06
1556183100.8954906,567100,2.1619109247694723e-05
1556183113.882859,567400,0.00032075413037091494
1556183166.1310647,568600,2.4666693207109347e-05
1556183231.0724664,570100,7.009186083450913e-05
1556183244.0787714,570400,5.240203608991578e-05
1556183270.246207,571000,3.2966308936011046e-06
1556183296.5232031,571600,1.9198021618649364e-05
1556183334.9842513,572500,5.492753189173527e-06
1556183360.8808484,573100,1.3978469723952003e-05
1556183373.881302,573400,5.1321126193215605e-06
1556183413.1146812,574300,3.3246451494051144e-06
1556183490.7971618,576100,8.542302384739742e-05
1556183555.533422,577600,2.0694419617939275e-06
1556183594.955607,578500,8.487115337629803e-06
1556183660.4276807,580000,1.4720520084665623e-05
1556183714.6927645,581200,3.6571509554050863e-06
1556183767.4351127,582400,0.0003402220900170505
1556183780.9058385,582700,4.970004283677554e-06
1556183793.3208637,583000,7.585428102174774e-05
1556183806.471579,583300,1.050688479153905e-05
1556183885.209478,585100,0.00035309555823914707
1556183950.3316798,586600,1.2905060430057347e-05
1556184040.3902025,588700,1.3160001799406018e-05
1556184066.3613021,589300,3.2419727631349815e-06
1556184156.4784293,591400,9.452224730921444e-06
1556184273.1944702,594100,4.844483100896468e-06
1556184299.3348725,594700,0.00032281753374263644
1556184351.683662,595900,5.438869266072288e-06
1556184377.0907648,596500,0.00018219725461676717
